MEMNAME;NAME;FORMAT;FORMATL;FORMATD;DATATYPE
MCO_UM;VAL_PAR;$;1;0;String
MCO_UM;AGE_GES;;3;0;Integer
MCO_UM;VAL_REA;$;1;0;String
MCO_UM;UM_ORD_NUM;;3;0;Integer
MCO_UM;ETA_NUM_GEO;$;9;0;String
MCO_UM;IGS2_COD;$;3;0;String
MCO_UM;DGN_PAL;$;6;0;String
MCO_UM;ETA_NUM;$;9;0;String
MCO_UM;SUP_TYP2_NAT;$;2;0;String
MCO_UM;AUT_TYP2_UM;$;4;0;String
MCO_UM;RSS_NUM;$;3;0;String
MCO_UM;UM_TYP;$;2;0;String
MCO_UM;SUP_TYP2_NBR;;5;0;Integer
MCO_UM;PAR_DUR_SEJ;;5;0;Integer
MCO_UM;DP_POS;$;2;0;String
MCO_UM;DGN_REL;$;6;0;String
MCO_UM;DGN_ASS_NBR;;3;0;Integer
MCO_UM;ACT_RUM_NBR;;4;0;Integer
MCO_UM;SUP_TYP1_NAT;$;2;0;String
MCO_MED;UCD_UCD_COD;$;13;0;String
MCO_MED;ANN;$;4;0;String
MCO_MED;PRS_TYP;$;2;0;String
MCO_MED;DAT_ADM_ANN;$;4;0;String
MCO_MED;MOI;$;2;0;String
MCO_MED;RSA_NUM;$;10;0;String
MCO_MED;NBR_SEJ;;7;0;Integer
MCO_MED;ADM_NBR_PRI;;12;3;Double
MCO_MED;ADM_NBR;;12;3;Double
MCO_MED;ETA_NUM;$;9;0;String
MCO_MED;UCD_COD;$;9;0;String
MCO_MED;INI_VAL_PRS;$;1;0;String
MCO_MED;DELAI;;5;0;Integer
MCO_MED;ADM_MOIS;;2;0;Integer
MCO_MED;TOP_UCD_AUTO;;2;0;Integer
MCO_FH;ACH_PRI;;9;2;Double
MCO_FH;COD_UCP_CIP;$;7;0;String
MCO_FH;COD_TAU;$;1;0;String
MCO_FH;TOT_MNT_ECA;;9;2;Double
MCO_FH;MNT_IND;;9;2;Double
MCO_FH;NUM_FAC;$;3;0;String
MCO_FH;DEL_DAT_ENT;;6;0;Integer
MCO_FH;UCD_UCD_COD;$;13;0;String
MCO_FH;FAC_TOT;;9;2;Double
MCO_FH;PRI_UNI_FAC;;9;2;Double
MCO_FH;QUA_COD;;4;0;Integer
MCO_FH;ENT_ANN;$;4;0;String
MCO_FH;RSF_TYP;$;1;0;String
MCO_FH;COE_TAU;;7;2;Double
MCO_FH;ENT_MOI;$;2;0;String
MCO_FH;MNT_UNI_ECA;;9;2;Double
MCO_FH;TYP_ART;$;1;0;String
MCO_FH;ETA_NUM;$;9;0;String
MCO_FH;COD_UCD;$;7;0;String
MCO_FH;RSA_NUM;$;10;0;String
MCO_A;EXT_PMSI;$;5;0;String
MCO_B;ANN_IVG_PREC;$;6;1;String
MCO_B;GHS_HS_INNOV;$;4;1;String
MCO_B;NBR_IVG_ANT;$;8;3;Double
MCO_B;NBR_NAIS_ANT;$;8;3;Double
MCO_B;TOP_GHS_MIN_SUS;$;1;1;String
MCO_B;TOP_ALIMTA;$;1;0;String
MCO_B;TOP_MAIS_NAI;$;1;0;String
MCO_B;TOP_AVASTIN;$;1;0;String
MCO_B;TYP_GEN_RSA;$;1;1;String
MCO_C;NUM_DAT_AT;$;10;1;String
MCO_C;NUM_DAT_AT_RET;$;10;1;String
MCO_C;ORG_CPL_NUM;$;10;1;String
MCO_C;ORG_CPL_NUM_RET;$;10;1;String
MCO_C;RNG_BEN;$;3;1;String
MCO_C;RNG_BEN_RET;$;3;1;String
MCO_C;RNG_NAI;$;3;1;String
MCO_C;RNG_NAI_RET;$;3;1;String
MCO_FMSTC;ANP_ACT;$;1;0;String
MCO_FMSTC;ACV_ACT;$;1;0;String
MCO_FMSTC;CCAM_COD;$;13;0;String
MCO_FMSTC;DEL_DAT_ENT;;8;6;Double
MCO_FMSTC;DENT_NUM_1;$;2;0;String
MCO_FMSTC;DENT_NUM_2;$;2;0;String
MCO_FMSTC;DENT_NUM_3;$;2;0;String
MCO_FMSTC;DENT_NUM_4;$;2;0;String
MCO_FMSTC;DENT_NUM_5;$;2;0;String
MCO_FMSTC;DENT_NUM_6;$;2;0;String
MCO_FMSTC;DENT_NUM_7;$;2;0;String
MCO_FMSTC;DENT_NUM_8;$;2;0;String
MCO_FMSTC;DENT_NUM_9;$;2;0;String
MCO_FMSTC;DENT_NUM_10;$;2;0;String
MCO_FMSTC;DENT_NUM_11;$;2;0;String
MCO_FMSTC;DENT_NUM_12;$;2;0;String
MCO_FMSTC;DENT_NUM_13;$;2;0;String
MCO_FMSTC;DENT_NUM_14;$;2;0;String
MCO_FMSTC;DENT_NUM_15;$;2;0;String
MCO_FMSTC;DENT_NUM_16;$;2;0;String
MCO_FMSTC;DOC_ACT;$;1;0;String
MCO_FMSTC;ETA_NUM;$;9;0;String
MCO_FMSTC;MOD_ACT1;$;1;0;String
MCO_FMSTC;MOD_ACT2;$;1;0;String
MCO_FMSTC;MOD_ACT3;$;1;0;String
MCO_FMSTC;MOD_ACT4;$;1;0;String
MCO_FMSTC;NUM_FAC;$;3;0;String
MCO_FMSTC;PHA_ACT;$;1;0;String
MCO_FMSTC;PSH_DMT;$;3;0;String
MCO_FMSTC;PSH_MDT;$;2;0;String
MCO_FMSTC;REM_EXP_ACT;$;1;0;String
MCO_FMSTC;RSF_TYP;$;1;0;String
MCO_FMSTC;SEQ_NUM;$;8;0;String
MCO_FMSTC;SOR_ANN;$;4;0;String
MCO_FMSTC;SOR_MOI;$;2;0;String
MCO_FMSTC;TYP_ART;$;1;0;String
MCO_CSTC;ENT_AM;;6;0;Integer
MCO_CSTC;ENT_DAT;$;8;0;String
MCO_CSTC;ENT_DAT_RET;$;1;0;String
MCO_CSTC;ETA_NUM;$;9;0;String
MCO_CSTC;EXE_SOI_AMD;$;6;0;String
MCO_CSTC;EXE_SOI_AMF;$;6;0;String
MCO_CSTC;EXE_SOI_DTD;DATETIME;20;0;Date
MCO_CSTC;EXE_SOI_DTF;DATETIME;20;0;Date
MCO_CSTC;IAS_RET;$;1;0;String
MCO_CSTC;NAI_RET;$;1;0;String
MCO_CSTC;NIR_ANO_17;$;17;0;String
MCO_CSTC;NIR_RET;$;1;0;String
MCO_CSTC;SEJ_NUM;$;5;0;String
MCO_CSTC;SEQ_NUM;$;8;0;String
MCO_CSTC;SEX_RET;$;1;0;String
MCO_CSTC;SOR_AM;;6;0;Integer
MCO_CSTC;SOR_DAT;$;8;0;String
MCO_CSTC;RNG_BEN;$;3;1;String
MCO_CSTC;RNG_BEN_CTL;$;3;1;String
MCO_CSTC;RNG_NAI;$;3;1;String
MCO_CSTC;RNG_NAI_CTL;$;3;1;String
MCO_FASTC;AGE_ANN;$;8;4;Double
MCO_FASTC;BDI_DEP;$;2;;String
MCO_FASTC;COD_CIV;$;1;;String
MCO_FASTC;COD_SEX;$;1;;String
MCO_FASTC;ETA_NUM;$;9;;String
MCO_FASTC;EXO_TM;$;1;;String
MCO_FASTC;FIDES_TOP;$;1;;String
MCO_FASTC;GES_COD;$;2;;String
MCO_FASTC;HON_AM_MNR;;8;10;Double
MCO_FASTC;HON_MNT;;8;10;Double
MCO_FASTC;HON_OC_MNR;;8;10;Double
MCO_FASTC;NAT_ASS;$;2;;String
MCO_FASTC;NOE_RGM;$;2;;String
MCO_FASTC;NON_SEJ_FAC_AM;$;1;;String
MCO_FASTC;NUM_DAT_AT;$;9;;String
MCO_FASTC;NUM_FAC;$;3;;String
MCO_FASTC;OPE_NAT;$;1;;String
MCO_FASTC;ORG_CPL_NUM;$;10;;String
MCO_FASTC;PAS_OC_MNT;;8;10;Double
MCO_FASTC;PAT_CMU;$;1;;String
MCO_FASTC;PH_AMO_MNR;;8;10;Double
MCO_FASTC;PH_BRM;;8;10;Double
MCO_FASTC;PH_MNT;;8;10;Double
MCO_FASTC;PH_OC_MNR;;8;10;Double
MCO_FASTC;PS_IND;$;1;;String
MCO_FASTC;RSF_TYP;$;1;;String
MCO_FASTC;SEJ_FAC_AM;$;1;;String
MCO_FASTC;SEQ_NUM;$;8;;String
MCO_FASTC;SOR_ANN;$;4;;String
MCO_FASTC;SOR_MOI;$;2;;String
MCO_FASTC;TYP_ART;$;1;;String
MCO_CSTC;NUM_ENQ;$;15;0;String
MCO_FASTC;BDI_COD;$;5;0;String
MCO_FMSTC;ETA_NUM_GEO;$;9;0;String
MCO_CSTC;ETA_NUM_GEO;$;9;0;String
MCO_FASTC;ETA_NUM_GEO;$;9;0;String
MCO_FASTC;RNG_BEN;$;3;1;String
MCO_FASTC;RNG_BEN_CTL;$;3;1;String
MCO_FASTC;RNG_NAI;$;3;1;String
MCO_FASTC;RNG_NAI_CTL;$;3;1;String
MCO_FHSTC;ACH_PRU_TTC;;4;2;Double
MCO_FHSTC;DEL_DAT_ENT;;6;0;Integer
MCO_FHSTC;ECRT_IND_MNT;;6;0;Integer
MCO_FHSTC;ECRT_IND_MTU;;6;0;Integer
MCO_FHSTC;ENT_ANN;;6;0;Integer
MCO_FHSTC;ENT_MOI;;4;0;Integer
MCO_FHSTC;ETA_NUM;$;10;0;String
MCO_FHSTC;ETA_NUM_GEO;$;10;0;String
MCO_FHSTC;FAC_MNT;;6;0;Integer
MCO_FHSTC;FRACT_COE;;4;2;Double
MCO_FHSTC;NUM_FAC;$;9;0;String
MCO_FHSTC;QUA;;6;0;Integer
MCO_FHSTC;RSF_TYP;$;9;0;String
MCO_FHSTC;SEQ_NUM;$;9;0;String
MCO_FHSTC;TYP_ART;$;4;0;String
MCO_FHSTC;UCD_COD;$;13;0;String
MCO_FHSTC;UCD_UCD_COD;$;13;0;String
MCO_E;ETA_NUM;$;9;0;String
MCO_E;SOC_RAI;$;60;0;String
MCO_E;REG_ETA;$;22;0;String
MCO_E;ANN_TRT;$;7;0;String
MCO_E;STA_ETA;$;3;0;String
MCO_E;VAL_ETA;$;20;0;String
MCO_E;ETB_EXE_FIN;$;8;0;String
MCO_MEDATU;ACH_PRI_ADM;;6;2;Double
MCO_MEDATU;ADM_ANN;;6;0;Integer
MCO_MEDATU;ADM_MOIS;;6;0;Integer
MCO_MEDATU;ADM_NBR;;4;2;Double
MCO_MEDATU;ANN;;6;0;Integer
MCO_MEDATU;DAT_DELAI;;6;0;Integer
MCO_MEDATU;ETA_NUM;$;9;0;String
MCO_MEDATU;ETA_NUM_ENT;$;9;0;String
MCO_MEDATU;INI_VAL_PRS;$;9;0;String
MCO_MEDATU;MOI;;6;0;Integer
MCO_MEDATU;PRS_TYP;$;9;0;String
MCO_MEDATU;RSA_NUM;$;9;0;String
MCO_MEDATU;SEJ_NBR;;6;0;Integer
MCO_MEDATU;TOP_UCD_AUTO;$;2;0;String
MCO_MEDATU;UCD_UCD_COD;$;13;0;String
MCO_MEDATU;UCD_COD;$;13;0;String
MCO_MEDTHROMBO;ADM_ANN;;6;0;Integer
MCO_MEDTHROMBO;ADM_MOIS;;6;0;Integer
MCO_MEDTHROMBO;ADM_NBR;;4;2;Double
MCO_MEDTHROMBO;ADM_PRI_ADM;;6;2;Double
MCO_MEDTHROMBO;ANN;;6;0;Integer
MCO_MEDTHROMBO;DAT_DELAI;;6;0;Integer
MCO_MEDTHROMBO;ETA_NUM;$;9;0;String
MCO_MEDTHROMBO;ETA_NUM_ENT;$;9;0;String
MCO_MEDTHROMBO;INI_VAL_PRS;;6;0;Integer
MCO_MEDTHROMBO;MOI;;6;0;Integer
MCO_MEDTHROMBO;PRS_TYP;;6;0;Integer
MCO_MEDTHROMBO;RSA_NUM;$;9;0;String
MCO_MEDTHROMBO;SEJ_NBR;;6;0;Integer
MCO_MEDTHROMBO;TOP_UCD_AUTO;$;2;0;String
MCO_MEDTHROMBO;UCD_UCD_COD;$;13;0;String
MCO_MEDTHROMBO;UCD_COD;$;13;0;String
